instance_id,question_family_id,domain,question_type,context_length_label,context_tokens_actual,rendered_input_tokens_actual,prompt_overhead_tokens,generation_tokens_reserved,model_context_limit,remaining_context_margin,near_model_maximum,prompt_version,prompt_hash
CT_0045_4K,CT_0045,CLINICAL_TRIALS,DIRECT_RETRIEVAL,4K,4052,4290,238,128,131072,77510,False,llama_chat_v4,5d2869822989e19b
CT_0045_8K,CT_0045,CLINICAL_TRIALS,DIRECT_RETRIEVAL,8K,8104,8342,238,128,131072,73458,False,llama_chat_v4,5d2869822989e19b
CT_0045_16K,CT_0045,CLINICAL_TRIALS,DIRECT_RETRIEVAL,16K,16169,16407,238,128,131072,65393,False,llama_chat_v4,5d2869822989e19b
CT_0045_32K,CT_0045,CLINICAL_TRIALS,DIRECT_RETRIEVAL,32K,32438,32676,238,128,131072,49124,False,llama_chat_v4,5d2869822989e19b
CT_0045_64K,CT_0045,CLINICAL_TRIALS,DIRECT_RETRIEVAL,64K,64917,65155,238,128,131072,16645,False,llama_chat_v4,5d2869822989e19b
CT_0045_82K,CT_0045,CLINICAL_TRIALS,DIRECT_RETRIEVAL,82K,81418,81656,238,128,131072,144,True,llama_chat_v4,5d2869822989e19b
CT_0046_4K,CT_0046,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4038,4261,223,128,131072,77539,False,llama_chat_v4,5d2869822989e19b
CT_0046_8K,CT_0046,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8095,8318,223,128,131072,73482,False,llama_chat_v4,5d2869822989e19b
CT_0046_16K,CT_0046,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16225,16448,223,128,131072,65352,False,llama_chat_v4,5d2869822989e19b
CT_0046_32K,CT_0046,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32447,32670,223,128,131072,49130,False,llama_chat_v4,5d2869822989e19b
CT_0046_64K,CT_0046,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64918,65141,223,128,131072,16659,False,llama_chat_v4,5d2869822989e19b
CT_0046_82K,CT_0046,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81476,81699,223,128,131072,101,True,llama_chat_v4,5d2869822989e19b
CT_0047_4K,CT_0047,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4009,4232,223,128,131072,77568,False,llama_chat_v4,5d2869822989e19b
CT_0047_8K,CT_0047,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8081,8304,223,128,131072,73496,False,llama_chat_v4,5d2869822989e19b
CT_0047_16K,CT_0047,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16233,16456,223,128,131072,65344,False,llama_chat_v4,5d2869822989e19b
CT_0047_32K,CT_0047,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32435,32658,223,128,131072,49142,False,llama_chat_v4,5d2869822989e19b
CT_0047_64K,CT_0047,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64938,65161,223,128,131072,16639,False,llama_chat_v4,5d2869822989e19b
CT_0047_82K,CT_0047,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81402,81625,223,128,131072,175,True,llama_chat_v4,5d2869822989e19b
CT_0048_4K,CT_0048,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4056,4279,223,128,131072,77521,False,llama_chat_v4,5d2869822989e19b
CT_0048_8K,CT_0048,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8070,8293,223,128,131072,73507,False,llama_chat_v4,5d2869822989e19b
CT_0048_16K,CT_0048,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16183,16406,223,128,131072,65394,False,llama_chat_v4,5d2869822989e19b
CT_0048_32K,CT_0048,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32388,32611,223,128,131072,49189,False,llama_chat_v4,5d2869822989e19b
CT_0048_64K,CT_0048,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64862,65085,223,128,131072,16715,False,llama_chat_v4,5d2869822989e19b
CT_0048_82K,CT_0048,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81512,81735,223,128,131072,65,True,llama_chat_v4,5d2869822989e19b
CT_0049_4K,CT_0049,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,3996,4219,223,128,131072,77581,False,llama_chat_v4,5d2869822989e19b
CT_0049_8K,CT_0049,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8060,8283,223,128,131072,73517,False,llama_chat_v4,5d2869822989e19b
CT_0049_16K,CT_0049,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16151,16374,223,128,131072,65426,False,llama_chat_v4,5d2869822989e19b
CT_0049_32K,CT_0049,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32445,32668,223,128,131072,49132,False,llama_chat_v4,5d2869822989e19b
CT_0049_64K,CT_0049,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64921,65144,223,128,131072,16656,False,llama_chat_v4,5d2869822989e19b
CT_0049_82K,CT_0049,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81507,81730,223,128,131072,70,True,llama_chat_v4,5d2869822989e19b
CT_0050_4K,CT_0050,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4020,4243,223,128,131072,77557,False,llama_chat_v4,5d2869822989e19b
CT_0050_8K,CT_0050,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8047,8270,223,128,131072,73530,False,llama_chat_v4,5d2869822989e19b
CT_0050_16K,CT_0050,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16178,16401,223,128,131072,65399,False,llama_chat_v4,5d2869822989e19b
CT_0050_32K,CT_0050,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32466,32689,223,128,131072,49111,False,llama_chat_v4,5d2869822989e19b
CT_0050_64K,CT_0050,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64933,65156,223,128,131072,16644,False,llama_chat_v4,5d2869822989e19b
CT_0050_82K,CT_0050,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81521,81744,223,128,131072,56,True,llama_chat_v4,5d2869822989e19b
CT_0051_4K,CT_0051,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4057,4280,223,128,131072,77520,False,llama_chat_v4,5d2869822989e19b
CT_0051_8K,CT_0051,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8118,8341,223,128,131072,73459,False,llama_chat_v4,5d2869822989e19b
CT_0051_16K,CT_0051,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16185,16408,223,128,131072,65392,False,llama_chat_v4,5d2869822989e19b
CT_0051_32K,CT_0051,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32425,32648,223,128,131072,49152,False,llama_chat_v4,5d2869822989e19b
CT_0051_64K,CT_0051,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64895,65118,223,128,131072,16682,False,llama_chat_v4,5d2869822989e19b
CT_0051_82K,CT_0051,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81501,81724,223,128,131072,76,True,llama_chat_v4,5d2869822989e19b
CT_0052_4K,CT_0052,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4000,4223,223,128,131072,77577,False,llama_chat_v4,5d2869822989e19b
CT_0052_8K,CT_0052,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8084,8307,223,128,131072,73493,False,llama_chat_v4,5d2869822989e19b
CT_0052_16K,CT_0052,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16180,16403,223,128,131072,65397,False,llama_chat_v4,5d2869822989e19b
CT_0052_32K,CT_0052,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32412,32635,223,128,131072,49165,False,llama_chat_v4,5d2869822989e19b
CT_0052_64K,CT_0052,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64935,65158,223,128,131072,16642,False,llama_chat_v4,5d2869822989e19b
CT_0052_82K,CT_0052,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81515,81738,223,128,131072,62,True,llama_chat_v4,5d2869822989e19b
CT_0053_4K,CT_0053,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4051,4274,223,128,131072,77526,False,llama_chat_v4,5d2869822989e19b
CT_0053_8K,CT_0053,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8077,8300,223,128,131072,73500,False,llama_chat_v4,5d2869822989e19b
CT_0053_16K,CT_0053,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16161,16384,223,128,131072,65416,False,llama_chat_v4,5d2869822989e19b
CT_0053_32K,CT_0053,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32466,32689,223,128,131072,49111,False,llama_chat_v4,5d2869822989e19b
CT_0053_64K,CT_0053,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64893,65116,223,128,131072,16684,False,llama_chat_v4,5d2869822989e19b
CT_0053_82K,CT_0053,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81567,81790,223,128,131072,10,True,llama_chat_v4,5d2869822989e19b
CT_0054_4K,CT_0054,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4039,4262,223,128,131072,77538,False,llama_chat_v4,5d2869822989e19b
CT_0054_8K,CT_0054,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8119,8342,223,128,131072,73458,False,llama_chat_v4,5d2869822989e19b
CT_0054_16K,CT_0054,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16206,16429,223,128,131072,65371,False,llama_chat_v4,5d2869822989e19b
CT_0054_32K,CT_0054,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32420,32643,223,128,131072,49157,False,llama_chat_v4,5d2869822989e19b
CT_0054_64K,CT_0054,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64953,65176,223,128,131072,16624,False,llama_chat_v4,5d2869822989e19b
CT_0054_82K,CT_0054,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81567,81790,223,128,131072,10,True,llama_chat_v4,5d2869822989e19b
CT_0055_4K,CT_0055,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4039,4262,223,128,131072,77538,False,llama_chat_v4,5d2869822989e19b
CT_0055_8K,CT_0055,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8080,8303,223,128,131072,73497,False,llama_chat_v4,5d2869822989e19b
CT_0055_16K,CT_0055,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16206,16429,223,128,131072,65371,False,llama_chat_v4,5d2869822989e19b
CT_0055_32K,CT_0055,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32392,32615,223,128,131072,49185,False,llama_chat_v4,5d2869822989e19b
CT_0055_64K,CT_0055,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64876,65099,223,128,131072,16701,False,llama_chat_v4,5d2869822989e19b
CT_0055_82K,CT_0055,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81571,81794,223,128,131072,6,True,llama_chat_v4,5d2869822989e19b
CT_0056_4K,CT_0056,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4036,4259,223,128,131072,77541,False,llama_chat_v4,5d2869822989e19b
CT_0056_8K,CT_0056,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8090,8313,223,128,131072,73487,False,llama_chat_v4,5d2869822989e19b
CT_0056_16K,CT_0056,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16229,16452,223,128,131072,65348,False,llama_chat_v4,5d2869822989e19b
CT_0056_32K,CT_0056,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32409,32632,223,128,131072,49168,False,llama_chat_v4,5d2869822989e19b
CT_0056_64K,CT_0056,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64917,65140,223,128,131072,16660,False,llama_chat_v4,5d2869822989e19b
CT_0056_82K,CT_0056,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81497,81720,223,128,131072,80,True,llama_chat_v4,5d2869822989e19b
CT_0057_4K,CT_0057,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4057,4280,223,128,131072,77520,False,llama_chat_v4,5d2869822989e19b
CT_0057_8K,CT_0057,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8062,8285,223,128,131072,73515,False,llama_chat_v4,5d2869822989e19b
CT_0057_16K,CT_0057,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16168,16391,223,128,131072,65409,False,llama_chat_v4,5d2869822989e19b
CT_0057_32K,CT_0057,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32452,32675,223,128,131072,49125,False,llama_chat_v4,5d2869822989e19b
CT_0057_64K,CT_0057,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64947,65170,223,128,131072,16630,False,llama_chat_v4,5d2869822989e19b
CT_0057_82K,CT_0057,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81507,81730,223,128,131072,70,True,llama_chat_v4,5d2869822989e19b
CT_0058_4K,CT_0058,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4017,4240,223,128,131072,77560,False,llama_chat_v4,5d2869822989e19b
CT_0058_8K,CT_0058,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8084,8307,223,128,131072,73493,False,llama_chat_v4,5d2869822989e19b
CT_0058_16K,CT_0058,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16232,16455,223,128,131072,65345,False,llama_chat_v4,5d2869822989e19b
CT_0058_32K,CT_0058,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32457,32680,223,128,131072,49120,False,llama_chat_v4,5d2869822989e19b
CT_0058_64K,CT_0058,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64879,65102,223,128,131072,16698,False,llama_chat_v4,5d2869822989e19b
CT_0058_82K,CT_0058,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81509,81732,223,128,131072,68,True,llama_chat_v4,5d2869822989e19b
CT_0059_4K,CT_0059,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,3997,4278,281,128,131072,77522,False,llama_chat_v4,5d2869822989e19b
CT_0059_8K,CT_0059,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8118,8399,281,128,131072,73401,False,llama_chat_v4,5d2869822989e19b
CT_0059_16K,CT_0059,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16180,16461,281,128,131072,65339,False,llama_chat_v4,5d2869822989e19b
CT_0059_32K,CT_0059,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32416,32697,281,128,131072,49103,False,llama_chat_v4,5d2869822989e19b
CT_0059_64K,CT_0059,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64902,65183,281,128,131072,16617,False,llama_chat_v4,5d2869822989e19b
CT_0059_82K,CT_0059,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81496,81777,281,128,131072,23,True,llama_chat_v4,5d2869822989e19b
CT_0060_4K,CT_0060,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4052,4315,263,128,131072,77485,False,llama_chat_v4,5d2869822989e19b
CT_0060_8K,CT_0060,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8098,8361,263,128,131072,73439,False,llama_chat_v4,5d2869822989e19b
CT_0060_16K,CT_0060,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16232,16495,263,128,131072,65305,False,llama_chat_v4,5d2869822989e19b
CT_0060_32K,CT_0060,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32457,32720,263,128,131072,49080,False,llama_chat_v4,5d2869822989e19b
CT_0060_64K,CT_0060,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64940,65203,263,128,131072,16597,False,llama_chat_v4,5d2869822989e19b
CT_0060_82K,CT_0060,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81469,81732,263,128,131072,68,True,llama_chat_v4,5d2869822989e19b
CT_0061_4K,CT_0061,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,3990,4262,272,128,131072,77538,False,llama_chat_v4,5d2869822989e19b
CT_0061_8K,CT_0061,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8082,8354,272,128,131072,73446,False,llama_chat_v4,5d2869822989e19b
CT_0061_16K,CT_0061,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16211,16483,272,128,131072,65317,False,llama_chat_v4,5d2869822989e19b
CT_0061_32K,CT_0061,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32422,32694,272,128,131072,49106,False,llama_chat_v4,5d2869822989e19b
CT_0061_64K,CT_0061,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64938,65210,272,128,131072,16590,False,llama_chat_v4,5d2869822989e19b
CT_0061_82K,CT_0061,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81350,81622,272,128,131072,178,True,llama_chat_v4,5d2869822989e19b
CT_0062_4K,CT_0062,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4030,4338,308,128,131072,77462,False,llama_chat_v4,5d2869822989e19b
CT_0062_8K,CT_0062,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8120,8428,308,128,131072,73372,False,llama_chat_v4,5d2869822989e19b
CT_0062_16K,CT_0062,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16246,16554,308,128,131072,65246,False,llama_chat_v4,5d2869822989e19b
CT_0062_32K,CT_0062,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32489,32797,308,128,131072,49003,False,llama_chat_v4,5d2869822989e19b
CT_0062_64K,CT_0062,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64970,65278,308,128,131072,16522,False,llama_chat_v4,5d2869822989e19b
CT_0062_82K,CT_0062,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81426,81734,308,128,131072,66,True,llama_chat_v4,5d2869822989e19b
CT_0063_4K,CT_0063,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4050,4323,273,128,131072,77477,False,llama_chat_v4,5d2869822989e19b
CT_0063_8K,CT_0063,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8103,8376,273,128,131072,73424,False,llama_chat_v4,5d2869822989e19b
CT_0063_16K,CT_0063,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16204,16477,273,128,131072,65323,False,llama_chat_v4,5d2869822989e19b
CT_0063_32K,CT_0063,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32490,32763,273,128,131072,49037,False,llama_chat_v4,5d2869822989e19b
CT_0063_64K,CT_0063,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,65002,65275,273,128,131072,16525,False,llama_chat_v4,5d2869822989e19b
CT_0063_82K,CT_0063,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81423,81696,273,128,131072,104,True,llama_chat_v4,5d2869822989e19b
CT_0064_4K,CT_0064,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4059,4334,275,128,131072,77466,False,llama_chat_v4,5d2869822989e19b
CT_0064_8K,CT_0064,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8117,8392,275,128,131072,73408,False,llama_chat_v4,5d2869822989e19b
CT_0064_16K,CT_0064,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16213,16488,275,128,131072,65312,False,llama_chat_v4,5d2869822989e19b
CT_0064_32K,CT_0064,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32441,32716,275,128,131072,49084,False,llama_chat_v4,5d2869822989e19b
CT_0064_64K,CT_0064,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64929,65204,275,128,131072,16596,False,llama_chat_v4,5d2869822989e19b
CT_0064_82K,CT_0064,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81465,81740,275,128,131072,60,True,llama_chat_v4,5d2869822989e19b
CT_0065_4K,CT_0065,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4060,4327,267,128,131072,77473,False,llama_chat_v4,5d2869822989e19b
CT_0065_8K,CT_0065,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8083,8350,267,128,131072,73450,False,llama_chat_v4,5d2869822989e19b
CT_0065_16K,CT_0065,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16194,16461,267,128,131072,65339,False,llama_chat_v4,5d2869822989e19b
CT_0065_32K,CT_0065,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32454,32721,267,128,131072,49079,False,llama_chat_v4,5d2869822989e19b
CT_0065_64K,CT_0065,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64938,65205,267,128,131072,16595,False,llama_chat_v4,5d2869822989e19b
CT_0065_82K,CT_0065,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81401,81668,267,128,131072,132,True,llama_chat_v4,5d2869822989e19b
CT_0066_4K,CT_0066,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4008,4269,261,128,131072,77531,False,llama_chat_v4,5d2869822989e19b
CT_0066_8K,CT_0066,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8055,8316,261,128,131072,73484,False,llama_chat_v4,5d2869822989e19b
CT_0066_16K,CT_0066,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16215,16476,261,128,131072,65324,False,llama_chat_v4,5d2869822989e19b
CT_0066_32K,CT_0066,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32406,32667,261,128,131072,49133,False,llama_chat_v4,5d2869822989e19b
CT_0066_64K,CT_0066,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64920,65181,261,128,131072,16619,False,llama_chat_v4,5d2869822989e19b
CT_0066_82K,CT_0066,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81505,81766,261,128,131072,34,True,llama_chat_v4,5d2869822989e19b
CT_0067_4K,CT_0067,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4009,4283,274,128,131072,77517,False,llama_chat_v4,5d2869822989e19b
CT_0067_8K,CT_0067,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8094,8368,274,128,131072,73432,False,llama_chat_v4,5d2869822989e19b
CT_0067_16K,CT_0067,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16236,16510,274,128,131072,65290,False,llama_chat_v4,5d2869822989e19b
CT_0067_32K,CT_0067,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32467,32741,274,128,131072,49059,False,llama_chat_v4,5d2869822989e19b
CT_0067_64K,CT_0067,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64883,65157,274,128,131072,16643,False,llama_chat_v4,5d2869822989e19b
CT_0067_82K,CT_0067,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81420,81694,274,128,131072,106,True,llama_chat_v4,5d2869822989e19b
CT_0068_4K,CT_0068,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,3991,4279,288,128,131072,77521,False,llama_chat_v4,5d2869822989e19b
CT_0068_8K,CT_0068,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8093,8381,288,128,131072,73419,False,llama_chat_v4,5d2869822989e19b
CT_0068_16K,CT_0068,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16175,16463,288,128,131072,65337,False,llama_chat_v4,5d2869822989e19b
CT_0068_32K,CT_0068,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32436,32724,288,128,131072,49076,False,llama_chat_v4,5d2869822989e19b
CT_0068_64K,CT_0068,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64906,65194,288,128,131072,16606,False,llama_chat_v4,5d2869822989e19b
CT_0068_82K,CT_0068,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81435,81723,288,128,131072,77,True,llama_chat_v4,5d2869822989e19b
CT_0069_4K,CT_0069,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,3988,4242,254,128,131072,77558,False,llama_chat_v4,5d2869822989e19b
CT_0069_8K,CT_0069,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8062,8316,254,128,131072,73484,False,llama_chat_v4,5d2869822989e19b
CT_0069_16K,CT_0069,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16226,16480,254,128,131072,65320,False,llama_chat_v4,5d2869822989e19b
CT_0069_32K,CT_0069,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32464,32718,254,128,131072,49082,False,llama_chat_v4,5d2869822989e19b
CT_0069_64K,CT_0069,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64936,65190,254,128,131072,16610,False,llama_chat_v4,5d2869822989e19b
CT_0069_82K,CT_0069,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81463,81717,254,128,131072,83,True,llama_chat_v4,5d2869822989e19b
CT_0070_4K,CT_0070,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4047,4297,250,128,131072,77503,False,llama_chat_v4,5d2869822989e19b
CT_0070_8K,CT_0070,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8101,8351,250,128,131072,73449,False,llama_chat_v4,5d2869822989e19b
CT_0070_16K,CT_0070,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16229,16479,250,128,131072,65321,False,llama_chat_v4,5d2869822989e19b
CT_0070_32K,CT_0070,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32430,32680,250,128,131072,49120,False,llama_chat_v4,5d2869822989e19b
CT_0070_64K,CT_0070,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64942,65192,250,128,131072,16608,False,llama_chat_v4,5d2869822989e19b
CT_0070_82K,CT_0070,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81435,81685,250,128,131072,115,True,llama_chat_v4,5d2869822989e19b
CT_0071_4K,CT_0071,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,4005,4301,296,128,131072,77499,False,llama_chat_v4,5d2869822989e19b
CT_0071_8K,CT_0071,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8120,8416,296,128,131072,73384,False,llama_chat_v4,5d2869822989e19b
CT_0071_16K,CT_0071,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16241,16537,296,128,131072,65263,False,llama_chat_v4,5d2869822989e19b
CT_0071_32K,CT_0071,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,32K,32463,32759,296,128,131072,49041,False,llama_chat_v4,5d2869822989e19b
CT_0071_64K,CT_0071,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,64K,64959,65255,296,128,131072,16545,False,llama_chat_v4,5d2869822989e19b
CT_0071_82K,CT_0071,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,82K,81455,81751,296,128,131072,49,True,llama_chat_v4,5d2869822989e19b
CT_0072_4K,CT_0072,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,4K,3987,4243,256,128,131072,77557,False,llama_chat_v4,5d2869822989e19b
CT_0072_8K,CT_0072,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,8K,8072,8328,256,128,131072,73472,False,llama_chat_v4,5d2869822989e19b
CT_0072_16K,CT_0072,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,16K,16227,16483,256,128,131072,65317,False,llama_chat_v4,5d2869822989e19b
