model,model_label,instance_id,question_family_id,context_length_label,domain,question_type,answer_correct,accurate,inaccurate,input_tokens,context_log2
qwen35_2b,Qwen3.5-2B,SEC_0003_64K,SEC_0003,64K,SEC,DIRECT_RETRIEVAL,True,1,0,88070,16.426363045438112
qwen35_2b,Qwen3.5-2B,SEC_0035_82K,SEC_0035,82K,SEC,DIRECT_RETRIEVAL,False,0,1,110118,16.748690787010307
qwen35_2b,Qwen3.5-2B,SEC_0007_64K,SEC_0007,64K,SEC,ENTITY_UNIT_BINDING,False,0,1,88264,16.429537509249478
qwen35_2b,Qwen3.5-2B,FDA_0008_32K,FDA_0008,32K,FDA,ENTITY_UNIT_BINDING,False,0,1,38467,15.231333699335014
qwen35_2b,Qwen3.5-2B,FDA_0030_4K,FDA_0030,4K,FDA,DIRECT_RETRIEVAL,True,1,0,5049,12.301781962051106
qwen35_2b,Qwen3.5-2B,FRED_0071_4K,FRED_0071,4K,FRED,RETRIEVAL_CALCULATION,False,0,1,4896,12.257387842692651
qwen35_2b,Qwen3.5-2B,CT_0056_4K,CT_0056,4K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,5001,12.288000889707574
qwen35_2b,Qwen3.5-2B,SEC_0008_32K,SEC_0008,32K,SEC,ENTITY_UNIT_BINDING,False,0,1,43974,15.424363149709569
qwen35_2b,Qwen3.5-2B,CT_0103_82K,CT_0103,82K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,94571,16.529110231503953
qwen35_2b,Qwen3.5-2B,SEC_0116_8K,SEC_0116,8K,SEC,UNANSWERABLE,True,1,0,11181,13.448761604450006
qwen35_2b,Qwen3.5-2B,CT_0058_82K,CT_0058,82K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,95053,16.536444540529768
qwen35_2b,Qwen3.5-2B,FDA_0070_16K,FDA_0070,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,19402,14.243917755743324
qwen35_2b,Qwen3.5-2B,FRED_0107_32K,FRED_0107,32K,FRED,UNANSWERABLE,True,1,0,38236,15.222643985451697
qwen35_2b,Qwen3.5-2B,CT_0050_82K,CT_0050,82K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,95158,16.5380373295344
qwen35_2b,Qwen3.5-2B,FRED_0006_32K,FRED_0006,32K,FRED,ENTITY_UNIT_BINDING,False,0,1,37981,15.212990270188213
qwen35_2b,Qwen3.5-2B,CT_0117_64K,CT_0117,64K,CLINICAL_TRIALS,UNANSWERABLE,True,1,0,75779,16.209510481331147
qwen35_2b,Qwen3.5-2B,FRED_0069_4K,FRED_0069,4K,FRED,RETRIEVAL_CALCULATION,True,1,0,4918,12.263856019596082
qwen35_2b,Qwen3.5-2B,FDA_0015_32K,FDA_0015,32K,FDA,RETRIEVAL_CALCULATION,False,0,1,38585,15.235752485295425
qwen35_2b,Qwen3.5-2B,FDA_0041_32K,FDA_0041,32K,FDA,DIRECT_RETRIEVAL,True,1,0,38858,15.24592402765914
qwen35_2b,Qwen3.5-2B,FRED_0082_16K,FRED_0082,16K,FRED,TEMPORAL_VERSION,False,0,1,19295,14.235939423428617
qwen35_2b,Qwen3.5-2B,SEC_0016_4K,SEC_0016,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,5657,12.465821455643775
qwen35_2b,Qwen3.5-2B,SEC_0048_16K,SEC_0048,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,22202,14.43840202279677
qwen35_2b,Qwen3.5-2B,CT_0017_32K,CT_0017,32K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,38532,15.233769450446927
qwen35_2b,Qwen3.5-2B,CT_0064_16K,CT_0064,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,19355,14.240418687179673
qwen35_2b,Qwen3.5-2B,FRED_0098_82K,FRED_0098,82K,FRED,ENTITY_UNIT_BINDING,False,0,1,94348,16.525704315280162
qwen35_2b,Qwen3.5-2B,SEC_0104_64K,SEC_0104,64K,SEC,ENTITY_UNIT_BINDING,False,0,1,87713,16.42050306082396
qwen35_2b,Qwen3.5-2B,FRED_0026_32K,FRED_0026,32K,FRED,DIRECT_RETRIEVAL,False,0,1,38326,15.22603581464862
qwen35_2b,Qwen3.5-2B,FDA_0052_32K,FDA_0052,32K,FDA,RETRIEVAL_CALCULATION,False,0,1,38777,15.242913572562477
qwen35_2b,Qwen3.5-2B,CT_0055_32K,CT_0055,32K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,38252,15.223247560417468
qwen35_2b,Qwen3.5-2B,CT_0113_8K,CT_0113,8K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,9687,13.241834226335136
qwen35_2b,Qwen3.5-2B,CT_0066_8K,CT_0066,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,9755,13.251926157496388
qwen35_2b,Qwen3.5-2B,SEC_0004_82K,SEC_0004,82K,SEC,DIRECT_RETRIEVAL,False,0,1,110732,16.756712675508098
qwen35_2b,Qwen3.5-2B,SEC_0062_8K,SEC_0062,8K,SEC,RETRIEVAL_CALCULATION,False,0,1,11174,13.44785810495403
qwen35_2b,Qwen3.5-2B,CT_0063_8K,CT_0063,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,9719,13.246592165441838
qwen35_2b,Qwen3.5-2B,SEC_0111_64K,SEC_0111,64K,SEC,UNANSWERABLE,True,1,0,87942,16.42426472262163
qwen35_2b,Qwen3.5-2B,CT_0068_64K,CT_0068,64K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,76661,16.226205196963008
qwen35_2b,Qwen3.5-2B,FDA_0003_4K,FDA_0003,4K,FDA,DIRECT_RETRIEVAL,True,1,0,5007,12.289730740083755
qwen35_2b,Qwen3.5-2B,SEC_0026_16K,SEC_0026,16K,SEC,DIRECT_RETRIEVAL,False,0,1,21877,14.417127294011502
qwen35_2b,Qwen3.5-2B,CT_0120_64K,CT_0120,64K,CLINICAL_TRIALS,UNANSWERABLE,True,1,0,75567,16.205468728675513
qwen35_2b,Qwen3.5-2B,FRED_0010_32K,FRED_0010,32K,FRED,RETRIEVAL_CALCULATION,False,0,1,37909,15.210252779764968
qwen35_2b,Qwen3.5-2B,CT_0043_32K,CT_0043,32K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,37825,15.207052461991461
qwen35_2b,Qwen3.5-2B,SEC_0042_4K,SEC_0042,4K,SEC,DIRECT_RETRIEVAL,True,1,0,5591,12.448890629629261
qwen35_2b,Qwen3.5-2B,SEC_0113_64K,SEC_0113,64K,SEC,UNANSWERABLE,True,1,0,88050,16.42603538360593
qwen35_2b,Qwen3.5-2B,FRED_0096_32K,FRED_0096,32K,FRED,ENTITY_UNIT_BINDING,False,0,1,37554,15.196678961665036
qwen35_2b,Qwen3.5-2B,FRED_0024_32K,FRED_0024,32K,FRED,UNANSWERABLE,True,1,0,38276,15.224152449663665
qwen35_2b,Qwen3.5-2B,FRED_0067_8K,FRED_0067,8K,FRED,RETRIEVAL_CALCULATION,False,0,1,9572,13.2246046815385
qwen35_2b,Qwen3.5-2B,SEC_0121_32K,SEC_0121,32K,SEC,UNANSWERABLE,True,1,0,43814,15.419104311095357
qwen35_2b,Qwen3.5-2B,CT_0104_4K,CT_0104,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,5022,12.2940463132715
qwen35_2b,Qwen3.5-2B,FDA_0045_8K,FDA_0045,8K,FDA,DIRECT_RETRIEVAL,True,1,0,9861,13.267518241801467
qwen35_2b,Qwen3.5-2B,CT_0029_32K,CT_0029,32K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,38161,15.219811356871332
qwen35_2b,Qwen3.5-2B,FRED_0084_32K,FRED_0084,32K,FRED,TEMPORAL_VERSION,False,0,1,37960,15.212192371908472
qwen35_2b,Qwen3.5-2B,FDA_0047_82K,FDA_0047,82K,FDA,RETRIEVAL_CALCULATION,False,0,1,97172,16.568253042346157
qwen35_2b,Qwen3.5-2B,FDA_0097_16K,FDA_0097,16K,FDA,ENTITY_UNIT_BINDING,False,0,1,19409,14.244438168275634
qwen35_2b,Qwen3.5-2B,SEC_0087_8K,SEC_0087,8K,SEC,TEMPORAL_VERSION,False,0,1,11277,13.461095700764172
qwen35_2b,Qwen3.5-2B,SEC_0107_8K,SEC_0107,8K,SEC,UNANSWERABLE,True,1,0,11346,13.469896148670918
qwen35_2b,Qwen3.5-2B,SEC_0024_64K,SEC_0024,64K,SEC,UNANSWERABLE,True,1,0,87939,16.42421550655937
qwen35_2b,Qwen3.5-2B,FDA_0012_4K,FDA_0012,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,5022,12.2940463132715
qwen35_2b,Qwen3.5-2B,SEC_0100_16K,SEC_0100,16K,SEC,ENTITY_UNIT_BINDING,False,0,1,22105,14.43208511384143
qwen35_2b,Qwen3.5-2B,FDA_0052_16K,FDA_0052,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,19420,14.245255580306555
qwen35_2b,Qwen3.5-2B,CT_0063_4K,CT_0063,4K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,5014,12.291746280833939
qwen35_2b,Qwen3.5-2B,SEC_0109_8K,SEC_0109,8K,SEC,UNANSWERABLE,True,1,0,11353,13.4707859557643
qwen35_2b,Qwen3.5-2B,FRED_0023_32K,FRED_0023,32K,FRED,UNANSWERABLE,True,1,0,38301,15.225094439485767
qwen35_2b,Qwen3.5-2B,FDA_0018_32K,FDA_0018,32K,FDA,TEMPORAL_VERSION,False,0,1,39280,15.261507309202056
qwen35_2b,Qwen3.5-2B,SEC_0014_64K,SEC_0014,64K,SEC,RETRIEVAL_CALCULATION,False,0,1,88216,16.428752724983042
qwen35_2b,Qwen3.5-2B,CT_0077_82K,CT_0077,82K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,95460,16.542608715939565
qwen35_2b,Qwen3.5-2B,SEC_0078_32K,SEC_0078,32K,SEC,TEMPORAL_VERSION,False,0,1,44212,15.432150377917841
qwen35_2b,Qwen3.5-2B,CT_0071_64K,CT_0071,64K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,76900,16.230695977736552
qwen35_2b,Qwen3.5-2B,CT_0043_82K,CT_0043,82K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,False,0,1,94888,16.533938028069322
qwen35_2b,Qwen3.5-2B,CT_0012_8K,CT_0012,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,9657,13.237359362198834
qwen35_2b,Qwen3.5-2B,FRED_0069_82K,FRED_0069,82K,FRED,RETRIEVAL_CALCULATION,False,0,1,94828,16.533025488216705
qwen35_2b,Qwen3.5-2B,SEC_0035_8K,SEC_0035,8K,SEC,DIRECT_RETRIEVAL,True,1,0,11102,13.438531977761583
qwen35_2b,Qwen3.5-2B,FRED_0014_32K,FRED_0014,32K,FRED,RETRIEVAL_CALCULATION,False,0,1,37850,15.208005679760456
qwen35_2b,Qwen3.5-2B,SEC_0039_8K,SEC_0039,8K,SEC,DIRECT_RETRIEVAL,True,1,0,11188,13.449664538476192
qwen35_2b,Qwen3.5-2B,CT_0122_4K,CT_0122,4K,CLINICAL_TRIALS,UNANSWERABLE,True,1,0,4935,12.26883436934376
qwen35_2b,Qwen3.5-2B,SEC_0009_32K,SEC_0009,32K,SEC,RETRIEVAL_CALCULATION,False,0,1,44433,15.439343931183409
qwen35_2b,Qwen3.5-2B,FDA_0026_16K,FDA_0026,16K,FDA,DIRECT_RETRIEVAL,True,1,0,19520,14.252665432450248
qwen35_2b,Qwen3.5-2B,CT_0025_4K,CT_0025,4K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,4875,12.251186503524336
qwen35_2b,Qwen3.5-2B,CT_0069_4K,CT_0069,4K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,5006,12.289442575688332
qwen35_2b,Qwen3.5-2B,SEC_0005_8K,SEC_0005,8K,SEC,DIRECT_RETRIEVAL,False,0,1,11124,13.441388029346687
qwen35_2b,Qwen3.5-2B,CT_0029_64K,CT_0029,64K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,76032,16.214319120800766
qwen35_2b,Qwen3.5-2B,FRED_0112_16K,FRED_0112,16K,FRED,UNANSWERABLE,True,1,0,19074,14.219319801859132
qwen35_2b,Qwen3.5-2B,FRED_0080_4K,FRED_0080,4K,FRED,TEMPORAL_VERSION,True,1,0,4887,12.254733389246674
qwen35_2b,Qwen3.5-2B,CT_0080_32K,CT_0080,32K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,38282,15.22437858332084
qwen35_2b,Qwen3.5-2B,CT_0076_8K,CT_0076,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,9744,13.250298417906333
qwen35_2b,Qwen3.5-2B,SEC_0096_8K,SEC_0096,8K,SEC,ENTITY_UNIT_BINDING,True,1,0,11147,13.44436786839631
qwen35_2b,Qwen3.5-2B,CT_0110_82K,CT_0110,82K,CLINICAL_TRIALS,UNANSWERABLE,True,1,0,94561,16.528957671911474
qwen35_2b,Qwen3.5-2B,CT_0092_64K,CT_0092,64K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,75504,16.20426545613684
qwen35_2b,Qwen3.5-2B,FRED_0117_82K,FRED_0117,82K,FRED,UNANSWERABLE,True,1,0,96032,16.55122760359829
qwen35_2b,Qwen3.5-2B,CT_0122_82K,CT_0122,82K,CLINICAL_TRIALS,UNANSWERABLE,True,1,0,94318,16.525245506044886
qwen35_2b,Qwen3.5-2B,FDA_0041_64K,FDA_0041,64K,FDA,DIRECT_RETRIEVAL,True,1,0,77406,16.240157778409472
qwen35_2b,Qwen3.5-2B,CT_0108_32K,CT_0108,32K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,37911,15.2103288913472
qwen35_2b,Qwen3.5-2B,CT_0032_16K,CT_0032,16K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,19206,14.229269462266737
qwen35_2b,Qwen3.5-2B,SEC_0091_64K,SEC_0091,64K,SEC,TEMPORAL_VERSION,False,0,1,88084,16.42659236445006
qwen35_2b,Qwen3.5-2B,SEC_0049_82K,SEC_0049,82K,SEC,RETRIEVAL_CALCULATION,False,0,1,110152,16.749136164336136
qwen35_2b,Qwen3.5-2B,SEC_0124_8K,SEC_0124,8K,SEC,UNANSWERABLE,True,1,0,11279,13.461351543120028
qwen35_2b,Qwen3.5-2B,FDA_0065_64K,FDA_0065,64K,FDA,RETRIEVAL_CALCULATION,False,0,1,76861,16.22996412625534
qwen35_2b,Qwen3.5-2B,CT_0041_32K,CT_0041,32K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,38097,15.217389774760733
qwen35_2b,Qwen3.5-2B,FRED_0063_8K,FRED_0063,8K,FRED,RETRIEVAL_CALCULATION,False,0,1,9566,13.223700075986306
qwen35_2b,Qwen3.5-2B,CT_0118_4K,CT_0118,4K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,5032,12.296916206879288
qwen35_2b,Qwen3.5-2B,SEC_0003_32K,SEC_0003,32K,SEC,DIRECT_RETRIEVAL,True,1,0,44081,15.427869332103635
qwen35_2b,Qwen3.5-2B,SEC_0009_4K,SEC_0009,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,5783,12.49760238678349
qwen35_2b,Qwen3.5-2B,SEC_0052_4K,SEC_0052,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,5744,12.487840033823051
qwen35_2b,Qwen3.5-2B,FRED_0065_16K,FRED_0065,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,19029,14.215912127554025
qwen35_2b,Qwen3.5-2B,FDA_0045_64K,FDA_0045,64K,FDA,DIRECT_RETRIEVAL,False,0,1,77293,16.238050142696057
qwen35_2b,Qwen3.5-2B,SEC_0013_4K,SEC_0013,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,5643,12.462246634244352
qwen35_2b,Qwen3.5-2B,CT_0007_16K,CT_0007,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,19055,14.217881987699531
qwen35_2b,Qwen3.5-2B,CT_0062_16K,CT_0062,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,19072,14.219168520462162
qwen35_2b,Qwen3.5-2B,CT_0114_16K,CT_0114,16K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,19103,14.221511601331745
qwen35_2b,Qwen3.5-2B,SEC_0089_32K,SEC_0089,32K,SEC,TEMPORAL_VERSION,False,0,1,44233,15.432835472528684
qwen35_2b,Qwen3.5-2B,SEC_0097_64K,SEC_0097,64K,SEC,ENTITY_UNIT_BINDING,False,0,1,88473,16.432949623341013
qwen35_2b,Qwen3.5-2B,CT_0026_16K,CT_0026,16K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,19093,14.220756184495505
qwen35_2b,Qwen3.5-2B,CT_0115_4K,CT_0115,4K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,4881,12.252961036393684
qwen35_2b,Qwen3.5-2B,FRED_0029_16K,FRED_0029,16K,FRED,DIRECT_RETRIEVAL,False,0,1,19107,14.22181365734769
qwen35_2b,Qwen3.5-2B,CT_0061_4K,CT_0061,4K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,4961,12.276415241892678
qwen35_2b,Qwen3.5-2B,SEC_0074_16K,SEC_0074,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,21887,14.417786600777793
qwen35_2b,Qwen3.5-2B,FRED_0084_16K,FRED_0084,16K,FRED,TEMPORAL_VERSION,False,0,1,19143,14.224529319402984
qwen35_2b,Qwen3.5-2B,FRED_0023_16K,FRED_0023,16K,FRED,UNANSWERABLE,True,1,0,19220,14.230320715661113
qwen35_2b,Qwen3.5-2B,FRED_0067_4K,FRED_0067,4K,FRED,RETRIEVAL_CALCULATION,False,0,1,4933,12.268249571994492
qwen35_2b,Qwen3.5-2B,FRED_0076_16K,FRED_0076,16K,FRED,TEMPORAL_VERSION,False,0,1,19145,14.224680039737523
qwen35_2b,Qwen3.5-2B,FRED_0034_82K,FRED_0034,82K,FRED,DIRECT_RETRIEVAL,False,0,1,94377,16.526147692220313
qwen35_2b,Qwen3.5-2B,SEC_0100_8K,SEC_0100,8K,SEC,ENTITY_UNIT_BINDING,False,0,1,11095,13.437622047084373
qwen35_2b,Qwen3.5-2B,FRED_0058_16K,FRED_0058,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,19021,14.215305475228288
qwen35_2b,Qwen3.5-2B,FRED_0091_8K,FRED_0091,8K,FRED,ENTITY_UNIT_BINDING,False,0,1,9552,13.221587121264806
qwen35_2b,Qwen3.5-2B,SEC_0108_8K,SEC_0108,8K,SEC,UNANSWERABLE,True,1,0,11224,13.454299293619899
qwen35_2b,Qwen3.5-2B,FRED_0078_8K,FRED_0078,8K,FRED,TEMPORAL_VERSION,True,1,0,9661,13.237956813306198
qwen35_2b,Qwen3.5-2B,FRED_0058_32K,FRED_0058,32K,FRED,RETRIEVAL_CALCULATION,False,0,1,37864,15.208539206738363
qwen35_2b,Qwen3.5-2B,SEC_0051_64K,SEC_0051,64K,SEC,RETRIEVAL_CALCULATION,False,0,1,88339,16.430762880670933
qwen35_2b,Qwen3.5-2B,FDA_0107_32K,FDA_0107,32K,FDA,UNANSWERABLE,False,0,1,38934,15.24874295140429
qwen35_2b,Qwen3.5-2B,FRED_0094_82K,FRED_0094,82K,FRED,ENTITY_UNIT_BINDING,False,0,1,95481,16.54292605580875
qwen35_2b,Qwen3.5-2B,FDA_0056_82K,FDA_0056,82K,FDA,RETRIEVAL_CALCULATION,False,0,1,96961,16.565116957564122
qwen35_2b,Qwen3.5-2B,FRED_0095_82K,FRED_0095,82K,FRED,ENTITY_UNIT_BINDING,False,0,1,95075,16.536778413405315
qwen35_2b,Qwen3.5-2B,FRED_0026_82K,FRED_0026,82K,FRED,DIRECT_RETRIEVAL,False,0,1,96094,16.55215873312412
qwen35_2b,Qwen3.5-2B,SEC_0109_82K,SEC_0109,82K,SEC,UNANSWERABLE,True,1,0,110216,16.749974148845798
qwen35_2b,Qwen3.5-2B,FRED_0060_64K,FRED_0060,64K,FRED,RETRIEVAL_CALCULATION,False,0,1,75337,16.20107096431742
qwen35_2b,Qwen3.5-2B,CT_0097_8K,CT_0097,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,9756,13.252074042796185
qwen35_2b,Qwen3.5-2B,CT_0100_4K,CT_0100,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,4989,12.284534954008425
qwen35_2b,Qwen3.5-2B,CT_0109_4K,CT_0109,4K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,4954,12.274378153246364
qwen35_2b,Qwen3.5-2B,FDA_0122_16K,FDA_0122,16K,FDA,UNANSWERABLE,False,0,1,19478,14.249557928724707
qwen35_2b,Qwen3.5-2B,FRED_0096_82K,FRED_0096,82K,FRED,ENTITY_UNIT_BINDING,False,0,1,94289,16.524801851710574
qwen35_2b,Qwen3.5-2B,FDA_0108_4K,FDA_0108,4K,FDA,UNANSWERABLE,False,0,1,4997,12.286846502735887
qwen35_2b,Qwen3.5-2B,CT_0114_4K,CT_0114,4K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,4928,12.266786540694902
qwen35_2b,Qwen3.5-2B,FRED_0025_82K,FRED_0025,82K,FRED,UNANSWERABLE,True,1,0,94680,16.530772085621976
qwen35_2b,Qwen3.5-2B,CT_0010_64K,CT_0010,64K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,76120,16.215987941161384
qwen35_2b,Qwen3.5-2B,FDA_0016_32K,FDA_0016,32K,FDA,RETRIEVAL_CALCULATION,False,0,1,38624,15.237209960755022
qwen35_2b,Qwen3.5-2B,FRED_0055_82K,FRED_0055,82K,FRED,RETRIEVAL_CALCULATION,False,0,1,95939,16.54982978153872
qwen35_2b,Qwen3.5-2B,SEC_0061_64K,SEC_0061,64K,SEC,RETRIEVAL_CALCULATION,False,0,1,88058,16.426166457269083
qwen35_2b,Qwen3.5-2B,CT_0056_32K,CT_0056,32K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,37974,15.212724353123772
qwen35_2b,Qwen3.5-2B,SEC_0037_32K,SEC_0037,32K,SEC,DIRECT_RETRIEVAL,False,0,1,44374,15.437426987250259
qwen35_2b,Qwen3.5-2B,FDA_0091_4K,FDA_0091,4K,FDA,ENTITY_UNIT_BINDING,True,1,0,4969,12.27873982655011
qwen35_2b,Qwen3.5-2B,SEC_0053_32K,SEC_0053,32K,SEC,RETRIEVAL_CALCULATION,False,0,1,43973,15.424330341426376
qwen35_2b,Qwen3.5-2B,CT_0071_82K,CT_0071,82K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,96285,16.555023441261177
qwen35_2b,Qwen3.5-2B,FDA_0124_82K,FDA_0124,82K,FDA,UNANSWERABLE,False,0,1,97359,16.571026729375433
qwen35_2b,Qwen3.5-2B,FDA_0067_4K,FDA_0067,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,5078,12.310044679647506
qwen35_2b,Qwen3.5-2B,FRED_0037_64K,FRED_0037,64K,FRED,DIRECT_RETRIEVAL,False,0,1,76377,16.220850633234377
qwen35_2b,Qwen3.5-2B,CT_0009_32K,CT_0009,32K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,37926,15.21089960025962
qwen35_2b,Qwen3.5-2B,SEC_0082_8K,SEC_0082,8K,SEC,TEMPORAL_VERSION,True,1,0,11100,13.43827205612483
qwen35_2b,Qwen3.5-2B,FRED_0085_32K,FRED_0085,32K,FRED,TEMPORAL_VERSION,False,0,1,38023,15.214584744107615
qwen35_2b,Qwen3.5-2B,CT_0028_4K,CT_0028,4K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,4893,12.256503567433041
qwen35_2b,Qwen3.5-2B,FRED_0019_64K,FRED_0019,64K,FRED,TEMPORAL_VERSION,False,0,1,74875,16.192196477450874
qwen35_2b,Qwen3.5-2B,FDA_0039_4K,FDA_0039,4K,FDA,DIRECT_RETRIEVAL,True,1,0,5033,12.297202882496903
qwen35_2b,Qwen3.5-2B,CT_0120_8K,CT_0120,8K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,9708,13.244958393151133
qwen35_2b,Qwen3.5-2B,FRED_0055_16K,FRED_0055,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,19344,14.239598529249124
qwen35_2b,Qwen3.5-2B,SEC_0081_32K,SEC_0081,32K,SEC,TEMPORAL_VERSION,False,0,1,43959,15.423870947104785
qwen35_2b,Qwen3.5-2B,FDA_0042_8K,FDA_0042,8K,FDA,DIRECT_RETRIEVAL,True,1,0,9904,13.273795599214264
qwen35_2b,Qwen3.5-2B,FDA_0055_82K,FDA_0055,82K,FDA,RETRIEVAL_CALCULATION,False,0,1,96893,16.56410482196925
qwen35_2b,Qwen3.5-2B,FRED_0066_32K,FRED_0066,32K,FRED,RETRIEVAL_CALCULATION,False,0,1,37657,15.200630449668354
qwen35_2b,Qwen3.5-2B,FRED_0090_16K,FRED_0090,16K,FRED,ENTITY_UNIT_BINDING,False,0,1,18993,14.21318018094459
qwen35_2b,Qwen3.5-2B,FDA_0108_8K,FDA_0108,8K,FDA,UNANSWERABLE,False,0,1,9898,13.272921326867003
qwen35_2b,Qwen3.5-2B,SEC_0064_8K,SEC_0064,8K,SEC,RETRIEVAL_CALCULATION,False,0,1,11187,13.449535582494798
qwen35_2b,Qwen3.5-2B,CT_0002_4K,CT_0002,4K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,4955,12.274669342073851
qwen35_2b,Qwen3.5-2B,SEC_0102_4K,SEC_0102,4K,SEC,ENTITY_UNIT_BINDING,False,0,1,5707,12.47851684767645
qwen35_2b,Qwen3.5-2B,FDA_0119_82K,FDA_0119,82K,FDA,UNANSWERABLE,False,0,1,97345,16.570819258233524
qwen35_2b,Qwen3.5-2B,CT_0043_64K,CT_0043,64K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,75550,16.205144134939555
qwen35_2b,Qwen3.5-2B,SEC_0051_4K,SEC_0051,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,5817,12.506059588827949
qwen35_2b,Qwen3.5-2B,SEC_0066_16K,SEC_0066,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,22199,14.438207068398029
qwen35_2b,Qwen3.5-2B,FRED_0093_64K,FRED_0093,64K,FRED,ENTITY_UNIT_BINDING,False,0,1,75282,16.20001733588043
qwen35_2b,Qwen3.5-2B,FRED_0069_32K,FRED_0069,32K,FRED,RETRIEVAL_CALCULATION,False,0,1,37724,15.203195037381263
qwen35_2b,Qwen3.5-2B,CT_0125_32K,CT_0125,32K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,37429,15.191868883456221
qwen35_2b,Qwen3.5-2B,CT_0044_8K,CT_0044,8K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,9686,13.241685287601625
qwen35_2b,Qwen3.5-2B,SEC_0053_4K,SEC_0053,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,5611,12.45404219747008
qwen35_2b,Qwen3.5-2B,CT_0034_16K,CT_0034,16K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,19163,14.22603581464862
qwen35_2b,Qwen3.5-2B,SEC_0093_82K,SEC_0093,82K,SEC,TEMPORAL_VERSION,False,0,1,109776,16.74420315113283
