question_family_id,domain,question_type,state_sequence,inaccuracy_transition,hallucinatory_transition,grounded_transition,state_4K,state_8K,state_16K,state_32K,state_64K,state_82K
SEC_0026,SEC,DIRECT_RETRIEVAL,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0027,SEC,DIRECT_RETRIEVAL,CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY
SEC_0028,SEC,DIRECT_RETRIEVAL,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0029,SEC,DIRECT_RETRIEVAL,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|CORRECT|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,CORRECT,GROUNDED_INACCURACY
SEC_0030,SEC,DIRECT_RETRIEVAL,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0031,SEC,DIRECT_RETRIEVAL,CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_8K,never_hallucinatory,first_grounded_at_8K,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0032,SEC,DIRECT_RETRIEVAL,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0033,SEC,DIRECT_RETRIEVAL,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0034,SEC,DIRECT_RETRIEVAL,CORRECT|GROUNDED_INACCURACY|CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY
SEC_0035,SEC,DIRECT_RETRIEVAL,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0036,SEC,DIRECT_RETRIEVAL,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT
SEC_0037,SEC,DIRECT_RETRIEVAL,CORRECT|GROUNDED_INACCURACY|CORRECT|CORRECT|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,CORRECT,CORRECT,CORRECT,CORRECT
SEC_0038,SEC,DIRECT_RETRIEVAL,CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_8K,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY
SEC_0039,SEC,DIRECT_RETRIEVAL,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT
SEC_0040,SEC,DIRECT_RETRIEVAL,CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_16K,never_hallucinatory,first_grounded_at_16K,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0041,SEC,DIRECT_RETRIEVAL,CORRECT|CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,CORRECT
SEC_0042,SEC,DIRECT_RETRIEVAL,CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY
SEC_0043,SEC,DIRECT_RETRIEVAL,CORRECT|CORRECT|GROUNDED_INACCURACY|CORRECT|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,CORRECT,GROUNDED_INACCURACY,CORRECT,CORRECT,CORRECT
SEC_0044,SEC,DIRECT_RETRIEVAL,GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|CORRECT|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,CORRECT,CORRECT,CORRECT
SEC_0045,SEC,DIRECT_RETRIEVAL,GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0046,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,hallucinatory_all_available_contexts,never_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0047,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0048,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,hallucinatory_all_available_contexts,never_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0049,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0050,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0051,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,hallucinatory_all_available_contexts,never_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0052,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0053,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0054,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0055,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,first_grounded_at_16K,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0056,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,first_hallucinatory_at_8K,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0057,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,first_hallucinatory_at_16K,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0058,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0059,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY
SEC_0060,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0061,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0062,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0063,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0064,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|MISSING,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,first_grounded_at_64K,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,MISSING
SEC_0065,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY
SEC_0066,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,hallucinatory_all_available_contexts,never_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0067,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY
SEC_0068,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0069,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,hallucinatory_all_available_contexts,never_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0070,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,hallucinatory_all_available_contexts,never_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0071,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0072,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0073,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0074,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,first_grounded_at_16K,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0075,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY
SEC_0076,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0077,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0078,SEC,TEMPORAL_VERSION,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0079,SEC,TEMPORAL_VERSION,CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT
SEC_0080,SEC,TEMPORAL_VERSION,CORRECT|CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY,first_inaccurate_at_82K,first_hallucinatory_at_82K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY
SEC_0081,SEC,TEMPORAL_VERSION,CORRECT|CORRECT|CORRECT|CORRECT|CORRECT|CORRECT,never_inaccurate,never_hallucinatory,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,CORRECT,CORRECT
SEC_0082,SEC,TEMPORAL_VERSION,CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,CORRECT
SEC_0083,SEC,TEMPORAL_VERSION,CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_82K,non_monotonic_or_recovered_after_grounded,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0084,SEC,TEMPORAL_VERSION,CORRECT|CORRECT|GROUNDED_INACCURACY|CORRECT|CORRECT|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,CORRECT,GROUNDED_INACCURACY,CORRECT,CORRECT,GROUNDED_INACCURACY
